time_index_volume,nom_exe_buy,nom_exe_sell,nom_new_buy,nom_new_sell,nom_amm_buy,nom_amm_sell,nom_can_buy,nom_can_sell,nom_exe,nom_new,nom_can,nom_amm,nom_exe_order_buy_price,nom_exe_order_sell_price,nom_exe_order_buy_volume,nom_exe_order_sell_volume,nom_exe_order_volume_average,nom_exe_order_price_average
2016-04-29 13:16:38.077000$$2016-04-29 13:21:53.766,-0.764707809,-0.8878651240000001,2.649863363,1.694348548,-1.728446234,-2.054103355,0.5236289129999999,1.676816275,0.7605587109999999,0.568896453,-0.89802621,-0.069325037,0.206236862,1.3760206369999999,-1.330721002,-1.363584146,0.9759,0.1499
2016-04-29 13:21:53.766000$$2016-04-29 13:27:08.825,0.481106054,-0.10148686900000001,-0.550496721,1.694348548,-0.5071623989999999,-2.045244821,0.596116226,0.9577899529999999,1.86714783,-1.4574222719999999,-0.338733723,2.6099731090000002,0.200906384,1.307280928,-0.7150889,-0.7355066370000001,0.9722,0.1537
2016-04-29 13:27:08.825000$$2016-04-29 13:32:23.840,0.987445606,1.192905657,-0.081375615,-0.254914775,-0.618188202,-0.40051032200000003,-0.087785813,-0.455253079,-0.610082117,0.079269807,0.26824267,-0.431500847,0.21259279399999997,1.452010825,1.4463649669999998,1.469642439,0.9842,0.1464
2016-04-29 13:32:23.840000$$2016-04-29 13:37:38.944,-0.662711352,-0.26154616,0.35991627200000004,-0.540371747,-0.340623694,0.665466616,0.674906783,-0.058225501,-1.6826783719999998,0.603377203,0.5444119629999999,-0.962275742,0.21275547399999997,1.458974231,2.373465155,2.415484566,0.9826,0.1458
2016-04-29 13:37:38.944000$$2016-04-29 13:42:54.777,0.105904803,0.583984442,-0.606155157,-0.340551867,0.40880047700000005,0.204822842,-0.072027701,-0.47713648799999997,-1.367030351,-0.23220629899999998,0.301025356,0.17286888600000003,0.232118949,1.708313473,2.4376216790000003,2.480938055,0.9825,0.1359
2016-04-29 13:42:54.777000$$2016-04-29 13:48:09.817,-0.429576594,-0.4320441,-1.401275675,-1.152065258,1.9132001090000001,1.755066311,-0.6928972940000001,-0.586553537,-0.114757531,-0.233355657,-0.125149559,0.26296680899999997,0.19807461199999998,1.270763533,-0.071015199,-0.078412563,0.9057,0.1559
2016-04-29 13:48:09.817000$$2016-04-29 13:53:25.283,-0.517002128,-0.08060957,0.16113614199999998,-0.038783068,0.047966617,0.201869998,0.265195884,-0.111370925,-1.652934616,0.09765954,0.259301938,-0.213392508,0.183972833,1.078655242,1.096522858,1.112728042,0.9854,0.1706
2016-04-29 13:53:25.283000$$2016-04-29 13:58:40.852,0.02576473,0.197754414,-0.8089108890000001,0.063165851,0.36161451,-0.220386795,0.211618305,0.007424728,-0.6798888909999999,-0.647124654,0.114263389,0.57251116,0.167270745,0.87352921,-0.771108273,-0.792658478,0.9728,0.1915
2016-04-29 13:58:40.852000$$2016-04-29 14:03:56.233,-0.03251896,-0.400728152,0.292331028,0.634079795,0.053517907,-0.899541076,-0.264276661,0.826489495,1.428275678,-0.268985765,-0.888092063,1.0890131159999998,0.144044907,0.5735690999999999,1.903994339,1.936523089,0.9832,0.2511
2016-04-29 14:03:56.233000$$2016-04-29 14:09:12.213,-0.819348768,-0.974853869,-0.9957642109999999,0.36493465,1.821603822,-0.170188435,-0.569984024,0.7764702720000001,1.108985565,-0.9689449840000001,-1.083794763,2.235754507,0.141445168,0.540492923,1.598459272,1.62481143,0.9838,0.2617
2016-04-29 14:09:12.213000$$2016-04-29 14:14:27.228,-0.196441836,-0.292862108,-1.111056686,0.711560973,1.144346423,-0.642643587,-0.24851855,0.39819990299999997,0.238525446,-1.257433924,-0.561258621,2.171972313,0.16599014,0.855899869,-0.321456197,-0.33391639100000003,0.9627,0.1939
